,contract_id,customer_id,customer_parent_company_id,shipping_date,market,contract_type,material_id,incoterms,country,region_id,CRM_client_type,CRM_client_segment,CRM_client_industry,cost_ifso,cost_dir,cost_overhead,cost_commercial,custom_duties,parity_value,units,price_per_unit,revenue
1230,14,14,-1,09.03.2018,domestic,spot,430604,CPT,RU,34,processor,Строительство,Пр-во строительных материалов,28535337.431135,0,0,19967749.277916,0,277597.50430428,63.33450789636999,295522.70973102,18716785.393016
1231,15,15,-1,17.03.2018,domestic,spot,430604,CPT,RU,52,processor,Строительство,Пр-во строительных материалов,28706095.458495002,0,0,10649468.166511,0,291420.92038712,63.33450789636999,292860.33462348,18548165.175744
1232,16,16,-1,20.03.2018,domestic,spot,430604,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,28614360.953009997,0,0,25026247.520947002,0,290040.28466365,126.66901579273998,292860.33462348,37096330.351489
1233,17,17,-1,23.03.2018,domestic,spot,430604,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,28525111.515881,0,0,11907430.980047,0,277597.50430428,31.667253948185,298185.05211364,9442701.768835401
1234,17,17,-1,25.03.2018,domestic,spot,430604,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,28525111.515881,0,0,12366690.985297,0,277597.50430428,31.667253948185,298185.05211364,9442701.768835401
1235,18,18,-1,03.03.2018,domestic,spot,430604,CPT,RU,26,processor,Строительство,Пр-во строительных материалов,28057585.961659003,0,0,25398978.639739003,0,277597.50430428,63.33450789636999,294191.52217725,18632475.28438
1236,18,18,-1,07.03.2018,domestic,spot,430604,CPT,RU,26,processor,Строительство,Пр-во строительных материалов,28057585.961659003,0,0,26088529.952869,0,277597.50430428,63.33450789636999,294191.52217725,18632475.28438
1237,18,18,-1,08.03.2018,domestic,spot,430604,CPT,RU,26,processor,Строительство,Пр-во строительных материалов,28057585.961659003,0,0,26357431.43446,0,277597.50430428,63.33450789636999,294191.52217725,18632475.28438
1238,19,19,-1,14.03.2018,domestic,spot,430604,FCA,RU,43,processor,Строительство,Пр-во строительных материалов,29286033.306515,0,0,0.0,0,291420.92038712,21.111502632123,292860.33306515,6182721.6923494
1239,19,19,-1,30.03.2018,domestic,spot,430604,FCA,RU,43,processor,Строительство,Пр-во строительных материалов,29286033.462348,0,0,0.0,0,291420.92038712,126.66901579273998,292860.33462348,37096330.351489
1240,144,135,-1,31.03.2018,domestic,spot,430604,CPT,RU,38,trader,Торговля,Торговля,26937890.858792998,0,0,26105893.535465,0,281873.4318173,52.93583621298801,284873.24355543,15080003.362313
1241,21,21,-1,19.03.2018,domestic,spot,430604,FCA,RU,59,processor,Строительство,Пр-во строительных материалов,29286035.17651,0,0,0.0,0,291420.92038712,2.6389378290153997,292860.3517651,772840.2608916999
1242,21,21,-1,28.03.2018,domestic,spot,430604,FCA,RU,59,processor,Строительство,Пр-во строительных материалов,29286035.17651,0,0,0.0,0,291420.92038712,2.6389378290153997,292860.3517651,772840.2608916999
1243,109,107,-1,16.03.2018,domestic,spot,430604,FCA,RU,52,processor,Строительство,Пр-во строительных материалов,29286033.462348,0,0,0.0,0,291420.92038712,63.33450789636999,292860.33462348,18548165.175744
1244,22,22,-1,31.03.2018,domestic,spot,430604,FCA,RU,74,processor,Строительство,Пр-во строительных материалов,29286033.462348,0,0,0.0,0,292959.51538922,63.33450789636999,292860.33462348,18548165.175744
1245,24,24,-1,16.03.2018,domestic,spot,430604,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,28525425.675146002,0,0,23814868.243279003,0,277597.50430428,63.33450789636999,298185.05211364,18885403.537671
1246,25,25,-1,11.03.2018,domestic,spot,430604,CPT,RU,63,processor,Строительство,Пр-во строительных материалов,28547215.799191996,0,0,10383230.75549,0,291420.92038712,63.33450789636999,291529.14862804,18463855.165804002
1247,25,25,-1,15.03.2018,domestic,spot,430604,CPT,RU,63,processor,Строительство,Пр-во строительных материалов,28547529.958457,0,0,11315058.552471,0,291420.92038712,63.33450789636999,291529.14862804,18463855.165804002
1248,25,25,-1,24.03.2018,domestic,spot,430604,CPT,RU,63,processor,Строительство,Пр-во строительных материалов,28547215.799191996,0,0,10383230.75549,0,291420.92038712,63.33450789636999,291529.14862804,18463855.165804002
1249,27,27,-1,12.03.2018,domestic,spot,430604,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,28501203.933454,0,0,6655649.3905965,0,292959.51538922,63.33450789636999,288866.77352049,18295234.948533
1250,27,27,-1,14.03.2018,domestic,spot,430604,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,28501203.933454,0,0,6655649.3905965,0,292959.51538922,63.33450789636999,288866.77352049,18295234.948533
1251,27,27,-1,25.03.2018,domestic,spot,430604,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,28501203.933454,0,0,6389679.014951,0,292959.51538922,63.33450789636999,288866.77352049,18295234.948533
1252,27,27,-1,26.03.2018,domestic,spot,430604,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,28501203.933454,0,0,6389679.014951,0,292959.51538922,63.33450789636999,288866.77352049,18295234.948533
1253,28,28,-1,28.03.2018,domestic,spot,430604,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,28496837.181998998,0,0,6522800.8620542,0,277597.50430428,15.833626974093,298185.05211364,4721350.884417701
1254,145,136,-1,27.03.2018,domestic,spot,430604,FCA,RU,52,processor,Строительство,Пр-во строительных материалов,29286033.462348,0,0,0.0,0,291420.92038712,63.33450789636999,292860.33462348,18548165.175744
1255,31,31,-1,31.03.2018,domestic,spot,430604,FCA,RU,91,processor,Строительство,Пр-во строительных материалов,28620439.997128002,0,0,0.0,0,277597.50430428,63.33450789636999,286204.39997128,18126614.829957
1256,33,33,-1,26.03.2018,domestic,spot,430604,FCA,RU,59,processor,Строительство,Пр-во строительных материалов,29286033.514291998,0,0,0.0,0,291420.92038712,47.500880922278,292860.33514292,13911123.906482
1257,119,115,-1,30.03.2018,domestic,spot,430604,FCA,RU,92,trader,Торговля,Торговля,28886677.352049,0,0,0.0,0,277597.50430428,31.667253948185,288866.77352049,9147617.4742664
1258,56,56,-1,31.03.2018,domestic,spot,430604,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,28614361.171176,0,0,3261397.2894344,0,290040.28466365,13.194689145077,292860.33680514,3864201.1070664003
1259,34,34,-1,24.03.2018,domestic,spot,430604,CPT,RU,60,processor,Строительство,Пр-во строительных материалов,28159144.177504998,0,0,22363879.693921,0,280166.10187378,63.33450789636999,292860.33462348,18548165.175744
1260,58,58,5,18.03.2018,domestic,spot,430604,CPT,RU,63,processor,Строительство,Пр-во строительных материалов,28680334.554569,0,0,5191613.806948599,0,291420.92038712,31.667253948185,292860.33618181,9274082.6372202
1261,58,58,5,28.03.2018,domestic,spot,430604,CPT,RU,63,processor,Строительство,Пр-во строительных материалов,28680334.242903,0,0,2595810.0450669,0,291420.92038712,15.833626974093,292860.33306515,4637041.2692621
1262,125,121,-1,14.03.2018,domestic,spot,430604,FCA,RU,66,processor,Строительство,Пр-во строительных материалов,28620439.997128002,0,0,0.0,0,292959.51538922,63.33450789636999,286204.39997128,18126614.829957
1263,36,36,-1,27.03.2018,domestic,spot,430604,CPT,RU,61,trader,Торговля,Торговля,28885282.646977004,0,0,17970974.978443,0,277597.50430428,47.500880922278,300847.42722118,14290517.816207001
1264,36,36,-1,30.03.2018,domestic,spot,430604,CPT,RU,61,trader,Торговля,Торговля,28885282.646977004,0,0,11980648.938431,0,277597.50430428,31.667253948185,300847.42722118,9527011.877471302
1265,38,38,-1,14.03.2018,domestic,spot,430604,CPT,RU,37,processor,Строительство,Пр-во строительных материалов,29293695.925263,0,0,10915702.435938999,0,290040.28466365,63.33450789636999,299782.4896448,18986576.457601998
1266,136,128,-1,14.03.2018,domestic,spot,430604,CPT,RU,03,trader,Торговля,Торговля,28724008.96295,0,0,34143177.675997995,0,281873.4318173,52.93583621298801,307503.36224516,16277947.618753
1267,40,40,-1,25.03.2018,domestic,spot,430604,CPT,RU,02,processor,Строительство,Пр-во строительных материалов,28755886.585395,0,0,8519572.0199346,0,291420.92038712,63.33450789636999,293392.80341167,18581888.824414
1268,41,41,-1,11.03.2018,domestic,spot,430604,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,28634322.688831,0,0,3194842.6490681,0,292959.51538922,31.667253948185,290197.96107427,9189772.5285843
1269,41,41,-1,13.03.2018,domestic,spot,430604,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,28634322.688831,0,0,3194842.6490681,0,292959.51538922,31.667253948185,290197.96107427,9189772.5285843
1270,60,60,-1,12.03.2018,domestic,spot,430604,FCA,RU,58,processor,Строительство,Пр-во строительных материалов,28886677.352049,0,0,0.0,0,291420.92038712,63.33450789636999,288866.77352049,18295234.948533
1271,42,42,4,05.03.2018,domestic,spot,430604,CPT,RU,66,trader,Торговля,Торговля,29033992.958395,0,0,6655649.3905965,0,292959.51538922,63.33450789636999,294191.52217725,18632475.28438
1272,42,42,4,07.03.2018,domestic,spot,430604,CPT,RU,66,trader,Торговля,Торговля,29033678.954962,0,0,3327823.1245019,0,292959.51538922,31.667253948185,294191.52373558,9316237.6915381
1273,42,42,4,13.03.2018,domestic,spot,430604,CPT,RU,66,trader,Торговля,Торговля,29033678.799128998,0,0,6655649.3905965,0,292959.51538922,63.33450789636999,294191.52217725,18632475.28438
1274,42,42,4,18.03.2018,domestic,spot,430604,CPT,RU,66,trader,Торговля,Торговля,29033678.799128998,0,0,6655649.3905965,0,292959.51538922,63.33450789636999,294191.52217725,18632475.28438
1275,42,42,4,27.03.2018,domestic,spot,430604,CPT,RU,66,trader,Торговля,Торговля,29033678.799128998,0,0,6389679.014951,0,292959.51538922,63.33450789636999,294191.52217725,18632475.28438
1276,45,45,-1,09.03.2018,domestic,spot,430604,CPT,RU,58,trader,Торговля,Торговля,28863319.70417,0,0,10915702.435938999,0,291420.92038712,63.33450789636999,295522.70973102,18716785.393016
1277,45,45,-1,10.03.2018,domestic,spot,430604,CPT,RU,50,trader,Торговля,Торговля,28880598.463764,0,0,12100456.715869,0,290040.28466365,63.33450789636999,295522.70973102,18716785.393016
1278,45,45,-1,16.03.2018,domestic,spot,430604,CPT,RU,64,trader,Торговля,Торговля,28789806.280243,0,0,3720657.2946848,0,291420.92038712,15.833626974093,295522.70817269,4679196.323580001
1279,45,45,-1,24.03.2018,domestic,spot,430604,CPT,RU,50,trader,Торговля,Торговля,28880598.463764,0,0,12100456.715869,0,290040.28466365,63.33450789636999,295522.70973102,18716785.393016
1280,45,45,-1,31.03.2018,domestic,spot,430604,CPT,RU,50,trader,Торговля,Торговля,28880598.307932,0,0,6256563.4510331,0,290040.28466365,31.667253948185,295522.70817269,9358392.647160001
1281,70,70,-1,21.03.2018,domestic,spot,430604,FCA,RU,30,processor,Тара и упаковка,Пр-во упаковочных материалов,28753558.596672,0,0,0.0,0,277597.50430428,21.111502632123,287535.58596672,6070308.2799656
1282,46,46,-1,16.03.2018,domestic,spot,430604,FCA,RU,02,processor,Строительство,Пр-во строительных материалов,29152914.925137,0,0,0.0,0,291420.92038712,39.584067435231,291529.14925137,11539909.503302
1283,48,48,-1,06.03.2018,domestic,spot,430604,CPT,RU,74,processor,Товары народного потребления,Товары народного потребления,29307996.405156,0,0,4259786.0099673,0,292959.51538922,31.667253948185,298185.05211364,9442701.768835401
1284,146,137,-1,16.03.2018,domestic,spot,430604,FCA,RU,72,processor,Строительство,Пр-во строительных материалов,28487324.514243,0,0,0.0,0,292959.51538922,31.667253948185,284873.24514243,9021153.396969
1285,147,138,-1,20.03.2018,domestic,spot,430604,CPT,RU,64,processor,Строительство,Пр-во строительных материалов,28523254.766056,0,0,14110541.943415,0,291420.92038712,63.33450789636999,292860.33462348,18548165.175744
1286,147,138,-1,21.03.2018,domestic,spot,430604,CPT,RU,64,processor,Строительство,Пр-во строительных материалов,28523254.766056,0,0,28221083.88683,0,291420.92038712,126.66901579273998,292860.33462348,37096330.351489
1287,49,49,-1,22.03.2018,domestic,spot,430604,FCA,RU,72,processor,Строительство,Пр-во строительных материалов,28487324.514243,0,0,0.0,0,292959.51538922,63.33450789636999,284873.24514243,18042306.793938
1288,49,49,-1,26.03.2018,domestic,spot,430604,FCA,RU,72,processor,Строительство,Пр-во строительных материалов,28487324.514243,0,0,0.0,0,292959.51538922,31.667253948185,284873.24514243,9021153.396969
1289,49,49,-1,28.03.2018,domestic,spot,430604,FCA,RU,72,processor,Строительство,Пр-во строительных материалов,28487324.514243,0,0,0.0,0,292959.51538922,31.667253948185,284873.24514243,9021153.396969
1290,1,1,-1,05.03.2018,domestic,spot,430605,FCA,RU,74,processor,Строительство,Пр-во строительных материалов,28620439.997128002,0,0,0.0,0,292959.51538922,63.33450789636999,286204.39997128,18126614.829957
1291,1,1,-1,25.03.2018,domestic,spot,430605,FCA,RU,74,processor,Строительство,Пр-во строительных материалов,28620439.997128002,0,0,0.0,0,292959.51538922,63.33450789636999,286204.39997128,18126614.829957
1292,3,3,-1,07.03.2018,domestic,spot,430605,FCA,RU,61,trader,Торговля,Торговля,28886677.663715,0,0,0.0,0,277597.50430428,15.833626974093,288866.77663715,4573808.786481201
1293,3,3,-1,09.03.2018,domestic,spot,430605,FCA,RU,78,trader,Торговля,Торговля,28886677.352049,0,0,0.0,0,280166.10187378,31.667253948185,288866.77352049,9147617.4742664
1294,4,4,-1,13.03.2018,domestic,spot,430605,FCA,RU,66,processor,Строительство,Пр-во строительных материалов,28620440.152960997,0,0,0.0,0,292959.51538922,31.667253948185,286204.40152961,9063307.464326499
1295,4,4,-1,17.03.2018,domestic,spot,430605,FCA,RU,66,processor,Строительство,Пр-во строительных материалов,28620439.984009,0,0,0.0,0,292959.51538922,61.198224891928994,286204.39984009,17515201.226473
1296,5,5,-1,03.03.2018,domestic,longterm,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,28348437.757354,0,0,12100456.715869,0,290040.28466365,63.33450789636999,290197.96107427,18379545.057169
1297,5,5,-1,10.03.2018,domestic,longterm,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,28348437.757354,0,0,12513123.760473,0,290040.28466365,63.33450789636999,290197.96107427,18379545.057169
1298,5,5,-1,18.03.2018,domestic,longterm,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,28348437.757354,0,0,12513123.760473,0,290040.28466365,63.33450789636999,290197.96107427,18379545.057169
1299,6,6,-1,09.03.2018,domestic,longterm,430605,FCA,RU,59,processor,Строительство,Пр-во строительных материалов,28487324.514243,0,0,0.0,0,291420.92038712,63.33450789636999,284873.24514243,18042306.793938
1300,6,6,-1,14.03.2018,domestic,longterm,430605,FCA,RU,59,processor,Строительство,Пр-во строительных материалов,28487324.514243,0,0,0.0,0,291420.92038712,63.33450789636999,284873.24514243,18042306.793938
1301,6,6,-1,27.03.2018,domestic,longterm,430605,FCA,RU,59,processor,Строительство,Пр-во строительных материалов,28487324.514243,0,0,0.0,0,291420.92038712,126.66901579273998,284873.24514243,36084613.587876
1302,10,10,-1,17.03.2018,domestic,spot,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,28747479.708387,0,0,12513123.760473,0,290040.28466365,63.33450789636999,294191.52217725,18632475.28438
1303,11,11,-1,21.03.2018,domestic,longterm,430605,CPT,RU,02,processor,Строительство,Пр-во строительных материалов,27428947.038357,0,0,7454625.517442799,0,291420.92038712,63.33450789636999,279548.49648568,17705066.458091002
1304,11,11,-1,27.03.2018,domestic,longterm,430605,CPT,RU,02,processor,Строительство,Пр-во строительных материалов,27428947.038357,0,0,7454625.517442799,0,291420.92038712,63.33450789636999,279548.49648568,17705066.458091002
1305,12,12,3,03.03.2018,domestic,longterm,430605,CPT,RU,78,processor,Строительство,Пр-во строительных материалов,28298316.732059002,0,0,18104093.683954,0,280166.10187378,63.33450789636999,292860.33462348,18548165.175744
1306,12,12,3,10.03.2018,domestic,longterm,430605,CPT,RU,78,processor,Строительство,Пр-во строительных материалов,28298316.732059002,0,0,18104093.683954,0,280166.10187378,63.33450789636999,292860.33462348,18548165.175744
1307,12,12,3,13.03.2018,domestic,longterm,430605,CPT,RU,78,processor,Строительство,Пр-во строительных материалов,28298316.732059002,0,0,18104093.683954,0,280166.10187378,63.33450789636999,292860.33462348,18548165.175744
1308,12,12,3,19.03.2018,domestic,longterm,430605,CPT,RU,78,processor,Строительство,Пр-во строительных материалов,28298630.922491,0,0,15086744.736628,0,280166.10187378,52.778756580309,292860.33493514,15456804.329570001
1309,15,15,-1,16.03.2018,domestic,spot,430605,CPT,RU,52,processor,Строительство,Пр-во строительных материалов,28705781.29923,0,0,9052046.8419769,0,291420.92038712,63.33450789636999,292860.33462348,18548165.175744
1310,16,16,-1,14.03.2018,domestic,spot,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,28614360.953009997,0,0,12513123.760473,0,290040.28466365,63.33450789636999,292860.33462348,18548165.175744
1311,16,16,-1,27.03.2018,domestic,spot,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,28614360.953009997,0,0,13045595.440923,0,290040.28466365,63.33450789636999,292860.33462348,18548165.175744
1312,17,17,-1,17.03.2018,domestic,spot,430605,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,28525425.675146002,0,0,23814868.243279003,0,277597.50430428,63.33450789636999,298185.05211364,18885403.537671
1313,17,17,-1,23.03.2018,domestic,spot,430605,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,28525111.515881,0,0,11907437.263232,0,277597.50430428,31.667253948185,298185.05211364,9442701.768835401
1314,17,17,-1,25.03.2018,domestic,spot,430605,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,28525111.515881,0,0,12366694.12689,0,277597.50430428,31.667253948185,298185.05211364,9442701.768835401
1315,52,52,-1,25.03.2018,domestic,spot,430605,CPT,RU,52,processor,Строительство,Пр-во строительных материалов,28706095.614328004,0,0,5324732.512459099,0,291420.92038712,31.667253948185,292860.33618181,9274082.6372202
1316,18,18,-1,06.03.2018,domestic,spot,430605,CPT,RU,26,processor,Строительство,Пр-во строительных материалов,28057585.961659003,0,0,25398978.639739003,0,277597.50430428,63.33450789636999,294191.52217725,18632475.28438
1317,18,18,-1,24.03.2018,domestic,spot,430605,CPT,RU,26,processor,Строительство,Пр-во строительных материалов,28057585.961659003,0,0,25398978.639739003,0,277597.50430428,63.33450789636999,294191.52217725,18632475.28438
1318,109,107,-1,27.03.2018,domestic,spot,430605,CPT,RU,52,processor,Строительство,Пр-во строительных материалов,28706095.458495002,0,0,9052046.8419769,0,291420.92038712,63.33450789636999,292860.33462348,18548165.175744
1319,25,25,-1,24.03.2018,domestic,spot,430605,CPT,RU,63,processor,Строительство,Пр-во строительных материалов,28547215.799191996,0,0,10383230.75549,0,291420.92038712,63.33450789636999,291529.14862804,18463855.165804002
1320,25,25,-1,28.03.2018,domestic,spot,430605,CPT,RU,63,processor,Строительство,Пр-во строительных материалов,28547215.799191996,0,0,10383230.75549,0,291420.92038712,63.33450789636999,291529.14862804,18463855.165804002
1321,27,27,-1,06.03.2018,domestic,spot,430605,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,28501203.933454,0,0,6655649.3905965,0,292959.51538922,63.33450789636999,288866.77352049,18295234.948533
1322,27,27,-1,14.03.2018,domestic,spot,430605,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,28501203.933454,0,0,6655649.3905965,0,292959.51538922,63.33450789636999,288866.77352049,18295234.948533
1323,27,27,-1,17.03.2018,domestic,spot,430605,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,28501203.933454,0,0,6655649.3905965,0,292959.51538922,63.33450789636999,288866.77352049,18295234.948533
1324,54,54,-1,22.03.2018,domestic,spot,430605,CPT,RU,64,processor,Строительство,Пр-во строительных материалов,29055726.515071996,0,0,14110541.943415,0,291420.92038712,63.33450789636999,298185.05211364,18885403.537671
1325,28,28,-1,28.03.2018,domestic,spot,430605,CPT,RU,23,processor,Строительство,Пр-во строительных материалов,28496837.181998998,0,0,18481260.731573,0,277597.50430428,44.86194309326199,298185.05211364,13377160.839183
1326,55,55,-1,05.03.2018,domestic,spot,430605,CPT,RU,26,processor,Строительство,Пр-во строительных материалов,28456938.955298,0,0,25398978.639739003,0,277597.50430428,63.33450789636999,298185.05211364,18885403.537671
1327,32,32,-1,17.03.2018,domestic,spot,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,29146832.702026002,0,0,12513123.760473,0,290040.28466365,63.33450789636999,298185.05211364,18885403.537671
1328,33,33,-1,26.03.2018,domestic,spot,430605,FCA,RU,59,processor,Строительство,Пр-во строительных материалов,29286033.306515,0,0,0.0,0,291420.92038712,15.833626974093,292860.33306515,4637041.2692621
1329,119,115,-1,30.03.2018,domestic,spot,430605,FCA,RU,92,trader,Торговля,Торговля,28886677.352049,0,0,0.0,0,277597.50430428,31.667253948185,288866.77352049,9147617.4742664
1330,56,56,-1,31.03.2018,domestic,spot,430605,CPT,RU,50,processor,Строительство,Пр-во строительных материалов,28614361.171176,0,0,6522800.8620542,0,290040.28466365,26.389378290154,292860.33680514,7728402.214132801
1331,34,34,-1,18.03.2018,domestic,spot,430605,CPT,RU,60,processor,Строительство,Пр-во строительных материалов,28158830.01824,0,0,22363879.693921,0,280166.10187378,63.33450789636999,292860.33462348,18548165.175744
1332,57,57,-1,15.03.2018,domestic,spot,430605,FCA,RU,22,processor,Строительство,Пр-во строительных материалов,28886677.352049,0,0,0.0,0,281873.4318173,63.33450789636999,288866.77352049,18295234.948533
1333,58,58,5,18.03.2018,domestic,spot,430605,CPT,RU,63,processor,Строительство,Пр-во строительных материалов,28680334.242903,0,0,3461076.9184966004,0,291420.92038712,21.111502632123,292860.33306515,6182721.6923494
1334,58,58,5,28.03.2018,domestic,spot,430605,CPT,RU,63,processor,Строительство,Пр-во строительных материалов,28680334.554569,0,0,5191613.806948599,0,291420.92038712,31.667253948185,292860.33618181,9274082.6372202
1335,125,121,-1,05.03.2018,domestic,spot,430605,FCA,RU,66,processor,Строительство,Пр-во строительных материалов,28620439.997128002,0,0,0.0,0,292959.51538922,63.33450789636999,286204.39997128,18126614.829957
1336,36,36,-1,27.03.2018,domestic,spot,430605,CPT,RU,61,trader,Торговля,Торговля,28885282.646977004,0,0,5990326.0400119005,0,277597.50430428,15.833626974093,300847.42722118,4763505.9387356
1337,36,36,-1,30.03.2018,domestic,spot,430605,CPT,RU,61,trader,Торговля,Торговля,28885282.646977004,0,0,5990326.0400119005,0,277597.50430428,15.833626974093,300847.42722118,4763505.9387356
1338,41,41,-1,11.03.2018,domestic,spot,430605,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,28634322.688831,0,0,3194836.3658828,0,292959.51538922,31.667253948185,290197.96107427,9189772.5285843
1339,41,41,-1,13.03.2018,domestic,spot,430605,CPT,RU,66,processor,Строительство,Пр-во строительных материалов,28634322.688831,0,0,3194836.3658828,0,292959.51538922,31.667253948185,290197.96107427,9189772.5285843
1340,60,60,-1,31.03.2018,domestic,spot,430605,FCA,RU,58,processor,Строительство,Пр-во строительных материалов,28886677.352049,0,0,0.0,0,291420.92038712,126.66901579273998,288866.77352049,36590469.897065
1341,42,42,4,07.03.2018,domestic,spot,430605,CPT,RU,66,trader,Торговля,Торговля,29033678.954962,0,0,3327826.2660946,0,292959.51538922,31.667253948185,294191.52373558,9316237.6915381
1342,45,45,-1,16.03.2018,domestic,spot,430605,CPT,RU,64,trader,Торговля,Торговля,28789806.488020003,0,0,11161971.884054,0,291420.92038712,47.500880922278,295522.71025046,14037589.069435999
1343,45,45,-1,18.03.2018,domestic,spot,430605,CPT,RU,77,trader,Торговля,Торговля,28880598.463764,0,0,12513123.760473,0,290040.28466365,63.33450789636999,295522.70973102,18716785.393016
1344,45,45,-1,26.03.2018,domestic,spot,430605,CPT,RU,50,trader,Торговля,Торговля,28880598.463764,0,0,13045595.440923,0,290040.28466365,63.33450789636999,295522.70973102,18716785.393016
1345,45,45,-1,31.03.2018,domestic,spot,430605,CPT,RU,50,trader,Торговля,Торговля,28880598.463764,0,0,12779361.171495,0,290040.28466365,63.33450789636999,295522.70973102,18716785.393016
1346,45,45,-1,31.03.2018,domestic,spot,430605,CPT,RU,50,trader,Торговля,Торговля,28880598.307932,0,0,6256560.3094404,0,290040.28466365,31.667253948185,295522.70817269,9358392.647160001
1347,70,70,-1,21.03.2018,domestic,spot,430605,FCA,RU,30,processor,Тара и упаковка,Пр-во упаковочных материалов,28753558.596672,0,0,0.0,0,277597.50430428,10.555751316062,287535.58596672,3035154.1399828
1348,46,46,-1,16.03.2018,domestic,spot,430605,FCA,RU,02,processor,Строительство,Пр-во строительных материалов,29152914.758915003,0,0,0.0,0,291420.92038712,23.750440461139,291529.14758915,6923945.6625027
1349,48,48,-1,06.03.2018,domestic,spot,430605,CPT,RU,74,processor,Товары народного потребления,Товары народного потребления,29307996.405156,0,0,4259786.0099673,0,292959.51538922,31.667253948185,298185.05211364,9442701.768835401
1350,146,137,-1,16.03.2018,domestic,spot,430605,FCA,RU,72,processor,Строительство,Пр-во строительных материалов,28487324.514243,0,0,0.0,0,292959.51538922,31.667253948185,284873.24514243,9021153.396969
1351,147,138,-1,24.03.2018,domestic,spot,430605,CPT,RU,64,processor,Строительство,Пр-во строительных материалов,28523254.766056,0,0,14110541.943415,0,291420.92038712,63.33450789636999,292860.33462348,18548165.175744
1352,147,138,-1,25.03.2018,domestic,spot,430605,CPT,RU,64,processor,Строительство,Пр-во строительных материалов,28523254.766056,0,0,14110541.943415,0,291420.92038712,63.33450789636999,292860.33462348,18548165.175744
1353,147,138,-1,26.03.2018,domestic,spot,430605,CPT,RU,64,processor,Строительство,Пр-во строительных материалов,28523254.766056,0,0,14110541.943415,0,291420.92038712,63.33450789636999,292860.33462348,18548165.175744
1354,49,49,-1,26.03.2018,domestic,spot,430605,FCA,RU,72,processor,Строительство,Пр-во строительных материалов,28487324.514243,0,0,0.0,0,292959.51538922,15.833626974093,284873.24514243,4510576.6984845
1355,49,49,-1,28.03.2018,domestic,spot,430605,FCA,RU,72,processor,Строительство,Пр-во строительных материалов,28487324.514243,0,0,0.0,0,292959.51538922,15.833626974093,284873.24514243,4510576.6984845
1356,68,68,-1,12.03.2018,domestic,spot,430607,CPT,RU,16,processor,Строительство,Пр-во строительных материалов,29102052.540075,0,0,8519572.0199346,0,291420.92038712,31.667253948185,300847.42722118,9527011.877471302
1357,4,4,-1,13.03.2018,domestic,spot,430607,FCA,RU,66,processor,Строительство,Пр-во строительных материалов,28620440.152960997,0,0,0.0,0,292959.51538922,31.667253948185,286204.40152961,9063307.464326499
1358,6,6,-1,09.03.2018,domestic,longterm,430607,FCA,RU,59,processor,Строительство,Пр-во строительных материалов,28487324.436327003,0,0,0.0,0,291420.92038712,126.66901579273998,284873.24436327,36084613.48918
1359,6,6,-1,14.03.2018,domestic,longterm,430607,FCA,RU,59,processor,Строительство,Пр-во строительных материалов,28487324.514243,0,0,0.0,0,291420.92038712,63.33450789636999,284873.24514243,18042306.793938
1360,6,6,-1,27.03.2018,domestic,longterm,430607,FCA,RU,59,processor,Строительство,Пр-во строительных материалов,28487324.514243,0,0,0.0,0,291420.92038712,63.33450789636999,284873.24514243,18042306.793938
1361,12,12,3,19.03.2018,domestic,longterm,430607,CPT,RU,78,processor,Строительство,Пр-во строительных материалов,28298630.735492,0,0,3017348.9473256,0,280166.10187378,10.555751316062,292860.33306515,3091360.8461747
1362,15,15,-1,23.03.2018,domestic,spot,430607,CPT,RU,52,processor,Строительство,Пр-во строительных материалов,28706095.458495002,0,0,9052046.8419769,0,291420.92038712,63.33450789636999,292860.33462348,18548165.175744
